N,p,lag,cap,K,short,scheme,CAGR,vol,Sharpe,MDD,Calmar
168,0.4,2,3,1,1.0,LP,0.028250366988882503,0.4521096360916159,0.2964769616844048,-0.8898631074724319,0.03174686842465565
168,0.4,2,4,1,1.0,LP,-0.014149435979760261,0.5866907854179376,0.296453175651941,-0.9720953226409277,-0.01455560545371205
189,0.2,2,4,1,0.0,HLP,,1.059857666431596,0.2963003390703799,-74.59750228757284,
231,0.4,1,3,2,1.0,HLP,0.03350684680780214,0.44391993036296157,0.2952070284470495,-0.6890207899064794,0.04862966008957438
231,0.4,0,3,3,1.0,HLP,0.043515754113063965,0.25760062390584193,0.2945633091989568,-0.5848874851557748,0.07440021408814088
189,0.4,1,3,3,1.0,HLP,0.038925887422275096,0.38615068854038404,0.2945056634201309,-0.7450813984233442,0.05224380517973686
231,0.3,1,2,3,1.0,LP,0.030390074210629114,0.47684865522958014,0.29333523574454656,-0.8405161275704478,0.036156443896529486
126,0.4,2,2,2,1.0,HLP,0.037410440319862515,0.4099093582718511,0.2930968320538731,-0.6754076995476598,0.05538941937575982
126,0.4,2,2,2,1.0,LP,0.041965598008467664,0.3443850854910223,0.29272435978997624,-0.6754076995476598,0.06213372757902116
189,0.3,1,2,1,1.0,HLP,0.008313255449559742,0.5627247986732371,0.29253550932852607,-0.8192890453733817,0.01014691395729705
231,0.4,0,4,3,1.0,HLP,0.04352208549004777,0.28142132247873586,0.2925310032615711,-0.5917843600833493,0.07354382512562167
168,0.4,1,4,2,1.0,LP,0.000863315565403866,0.5446988371915797,0.29221255740677504,-0.9469705315306381,0.0009116604336234664
168,0.3,2,2,3,1.0,HLP,0.008571309677531502,0.5677369069171224,0.29204598612106003,-0.8839489667274216,0.009696611456274928
189,0.4,1,4,4,1.0,LP,0.013476155282084346,0.47383693897476914,0.2919338178229087,-0.9183606734900257,0.01467414238337451
168,0.4,1,3,3,1.0,HLP,0.036160096921238116,0.4006730589532509,0.2917427750784135,-0.7939872526694083,0.04554241494390095
168,0.4,1,3,3,1.0,LP,0.03207257222129689,0.4074072623823405,0.29152337735059114,-0.8321431302923235,0.03854213422398875
126,0.2,1,2,2,0.5,HLP,0.005055981258510478,0.5495422337881016,0.29121540902621806,-0.9523469013127559,0.005308970136345376
231,0.4,1,2,4,1.0,HLP,0.043197835404412244,0.3024838261505006,0.29106499184578266,-0.5181425664344863,0.08337055899821379
210,0.2,1,3,2,1.0,LP,,0.721294975995692,0.2908102065632393,-1.0122938905400047,
210,0.2,2,4,1,0.5,HLP,,1.0874388978945824,0.29078420291933954,-2.322872111874589,
126,0.2,2,4,4,0.5,LP,-0.15440647629549742,0.9067800278467079,0.2905995033464823,-0.9998099146166324,-0.15443583228988395
294,0.4,1,4,2,1.0,LP,0.011183440039686632,0.4885705733625578,0.29054258251878773,-0.9322442684285823,0.011996255078658471
126,0.2,2,4,4,0.5,HLP,,1.0136144351035496,0.29045427616298447,-1.0006584535032983,
189,0.4,1,3,3,1.0,LP,0.032949227414208915,0.3959486769118148,0.2904140433991754,-0.8093447718500072,0.040710990618859855
147,0.2,2,4,4,0.5,LP,-0.09882804847165116,0.821763568324144,0.2903680943899959,-0.9997903384110847,-0.09884877326251572
189,0.2,1,2,4,1.0,HLP,0.0015814539245795345,0.561982964525537,0.290149992451665,-0.9060048016079355,0.0017455248821781552
126,0.2,1,2,1,0.5,HLP,-0.002767456470135876,0.5750470254415977,0.29004212763713877,-0.9479759346752871,-0.002919331988194216
168,0.4,2,3,3,1.0,LP,0.03898991742806346,0.34014510741422893,0.2900052281944649,-0.7844613897755366,0.049702787079450673
273,0.3,2,4,1,1.0,LP,,1.6458229268840423,0.2897299382221291,-1.7326955633025116,
126,0.2,1,4,4,1.0,HLP,-0.07358424456383794,0.7500028794189829,0.28914654899479825,-0.9940648056253532,-0.07402358895258047
126,0.2,2,4,2,0.5,LP,,1.09741779708848,0.28883115005596044,-1.7569676771920406,
189,0.4,1,3,4,1.0,HLP,0.03964271531762287,0.3486213268321294,0.2887247249769517,-0.6749777344671054,0.05873188594720206
294,0.2,2,4,1,0.5,HLP,-0.041583927839477175,7.092147686995538,0.288635727022213,-1.037978679442028,-0.0400624103973223
168,0.4,1,4,4,1.0,HLP,0.03183936485144612,0.4115030882294315,0.288618414240284,-0.8242593697744501,0.03862784703334173
147,0.2,2,4,2,0.5,HLP,,1.155338229304676,0.28844360407489583,-10.136736308725038,
147,0.2,2,3,3,0.5,HLP,-0.09677793089863096,0.7937335555822638,0.2884157890680097,-0.999592118350337,-0.09681742094800334
189,0.2,2,3,4,0.0,LP,,7.523266862816916,0.28804228508032503,-6.731700905227889,
273,0.3,1,4,2,1.0,HLP,-0.06619001494426802,2.5750368308311984,0.2877978532593329,-0.9996456048528939,-0.0662134806804942
126,0.2,2,3,1,0.5,LP,-0.2052199825814025,0.9874949681268589,0.2877877730937844,-0.99992469100396,-0.20523543865623953
231,0.4,2,3,3,1.0,LP,0.03821052567815153,0.3473116571603698,0.2877873485079939,-0.8306090849020572,0.04600301919724029
168,0.2,1,4,3,1.0,LP,,0.8968632659643394,0.2877503734709757,-1.447075673425113,
168,0.4,1,3,4,1.0,LP,0.0334517324476431,0.3824432528373202,0.2877168950378375,-0.7989659895290714,0.041868781507658805
189,0.2,1,4,1,0.5,HLP,,0.9742764593421247,0.28765810036116995,-2.5050500295595555,
210,0.2,1,2,4,1.0,HLP,0.021523977279135798,0.48906004256807034,0.2875312729905845,-0.822188080019673,0.02617889726474845
231,0.3,1,2,3,1.0,HLP,0.01909862509950866,0.5109137325018482,0.2872593281216062,-0.7987412385864008,0.02391090402858014
231,0.4,1,4,3,1.0,LP,-0.011034737279780105,1.5415938298916518,0.2870461489442493,-0.9933579197828057,-0.01110852096713822
189,0.4,1,4,2,1.0,LP,0.002449417081159755,0.5277445656532596,0.2870212624088409,-0.9359892772056306,0.002616928570455871
147,0.2,1,3,2,1.0,LP,,0.8290168329194685,0.28700578455707804,-1.0115715240729675,
231,0.4,1,4,3,1.0,HLP,0.025065966789439953,0.45160253027666386,0.2869527096289148,-0.8097718177694503,0.030954358054204933
168,0.3,2,2,2,1.0,HLP,-0.002842732115042934,0.5965865741300802,0.28682926464040537,-0.8986569960087729,-0.0031633116168554064
231,0.4,1,4,4,1.0,HLP,0.03357934036366106,0.3964563496866095,0.28677844668606195,-0.7400497930446914,0.04537443382763463
210,0.2,2,2,2,1.0,LP,,0.6970567164920194,0.28677192008489144,-2.026176758369406,
126,0.2,2,3,4,0.5,LP,-0.08903043335892025,0.7862471065400131,0.2866789635472452,-0.9974381862032706,-0.08925909854906687
189,0.2,1,2,2,1.0,LP,,0.6430942764581438,0.2865369487109016,-1.028300455554348,
168,0.4,1,3,4,1.0,HLP,0.0375597448726972,0.36503632468278085,0.2864059956223934,-0.7491203294875469,0.050138466938136374
252,0.3,1,3,3,1.0,HLP,0.002804040722220069,0.5815984096627477,0.2859483704436027,-0.9185599867459106,0.0030526484526651985
231,0.4,1,4,2,1.0,HLP,0.01391614498848881,0.5148552847843221,0.2848110131083266,-0.7920797682477398,0.01756912061934681
189,0.2,2,4,2,0.0,HLP,,1.0243936872866282,0.2843276735232191,-57.635345705751824,
189,0.4,1,4,3,1.0,HLP,0.02447532533051633,0.4428986972017801,0.2842373643752754,-0.8456404847317869,0.028942944161760662
168,0.3,2,3,3,1.0,HLP,-0.08623639556959983,0.7666642108991063,0.28390696351415934,-0.996173895570802,-0.08656761229442463
168,0.4,1,4,3,1.0,HLP,0.020979330316462486,0.46004690855851277,0.2834226620013009,-0.8953720401196636,0.023430852624858226
168,0.4,2,4,2,1.0,HLP,0.02655485711672556,0.437327943744687,0.2832188296892997,-0.8693852187741501,0.030544408328184395
147,0.2,2,3,2,0.5,LP,,0.8419429897573482,0.2830076424639743,-3.76883291684593,
126,0.2,2,3,3,0.5,LP,-0.11926393111946687,0.8423738751824896,0.2822368657626939,-0.9988110918767767,-0.11940589375651472
189,0.4,1,3,4,1.0,LP,0.03220093046607153,0.37043504912345765,0.2815285269915609,-0.7884783204152206,0.040839335251620104
231,0.4,1,3,3,1.0,HLP,0.032767442297654714,0.39813456486158993,0.28144955223760987,-0.7206987423260263,0.045466212681180916
168,0.4,2,4,2,1.0,LP,0.020823303766114076,0.4356154676980912,0.28139247417045227,-0.9253630258125425,0.02250284827171429
147,0.2,1,2,3,0.5,HLP,0.014810681959069205,0.4894988324566891,0.2812730074687852,-0.9076071829544452,0.016318383368074982
231,0.4,1,3,4,1.0,HLP,0.036923091913474426,0.35211795756123887,0.28116109908053716,-0.6674082088304132,0.05532310125190039
126,0.2,1,2,3,0.5,HLP,0.008332188478762381,0.5134076168699543,0.2810216297483012,-0.947003724177281,0.008798474880340152
252,0.2,2,4,3,0.5,HLP,,43.6460675334152,0.2808363560184954,-5.9651308674412356,
126,0.2,2,2,1,0.5,LP,-0.060859052081692955,0.715912827287541,0.2806956787439795,-0.992286567033874,-0.06133213338119833
147,0.2,1,4,4,1.0,LP,-0.06061049023760123,0.7112388127792123,0.2806833144214837,-0.9906866531509255,-0.061180283437580106
210,0.2,1,4,4,1.0,HLP,-0.028646887627022943,0.6399474944246325,0.28021037243666275,-0.9683883946424098,-0.029582022859331338
252,0.4,1,4,3,1.0,LP,0.020301209042846713,2.1206306316637136,0.27947240518259076,-0.9952656232430258,0.020397779817508604
126,0.2,2,3,4,0.5,HLP,-0.17368840017103437,0.8847686580524683,0.27800604466719897,-0.9999156417694887,-0.1737030534532581
189,0.4,1,4,4,1.0,HLP,0.02922649969349389,0.39659860565143706,0.2776079487249999,-0.7671166518330383,0.038099159526333665
294,0.2,2,4,4,0.5,HLP,,11.688267443778338,0.27743449659954583,-11.6065971278157,
315,0.2,1,4,2,1.0,LP,,10.089199665467119,0.2770886041248854,-1.9583979910610412,
273,0.4,1,4,3,1.0,LP,0.01176291480359204,2.037354390856472,0.27675127511130093,-0.995258294741001,0.0118189568132694
273,0.2,2,4,2,1.0,LP,,42.053403808561725,0.2766564668449746,-5.960668867554058,
168,0.2,2,2,3,0.5,LP,-0.0005302984111730247,0.5339428079060772,0.27609951562296625,-0.9637876350649635,-0.0005502232980373112
231,0.3,1,4,2,1.0,LP,,3.7389388903526646,0.27521436067485944,-1.9799408494146675,
168,0.4,2,3,1,1.0,HLP,0.01492174665038748,0.4786637931152847,0.2743332739093417,-0.8434617008821936,0.017691077893377403
210,0.3,2,4,4,0.5,LP,0.016119746791259493,5.521168753916231,0.27384930982524497,-1.049173999561169,0.015364226332335524
147,0.2,2,2,1,0.5,HLP,-0.0785975048187123,0.7178335099809376,0.2737283077073228,-0.998866555959004,-0.07868669178061674
168,0.3,2,2,4,1.0,HLP,0.0009336771179950798,0.5560749790251949,0.2737024055124357,-0.8844523137068507,0.0010556556905616785
231,0.4,1,3,2,1.0,LP,0.02481963379020602,0.42530850310492524,0.273559760284994,-0.8175770837826081,0.030357545829654768
126,0.4,2,4,1,1.0,LP,-0.010311826372602861,0.575246527249206,0.2734072625841787,-0.9560755347876895,-0.010785577077749148
168,0.2,2,3,1,0.0,HLP,-0.035937961041218935,2.0635985859102277,0.2731870965274975,-1.0096607523963588,-0.0355940952997556
168,0.2,2,3,3,0.5,LP,-0.04609227983655073,0.6596831601584667,0.2730160238267308,-0.9955049552324157,-0.04630040221727454
210,0.2,1,3,4,1.0,HLP,-0.016110880415718287,0.5892688704723602,0.27285637499435356,-0.932095232204275,-0.017284586230119754
231,0.4,2,2,2,1.0,HLP,0.035513246113797026,0.33548195178479717,0.2728362193178767,-0.7221779306771268,0.049175202682390444
147,0.2,1,3,1,0.5,HLP,-0.11740910833823126,0.8150920472840547,0.27215889552167105,-0.9956006209230092,-0.11792791795306708
231,0.3,1,4,3,1.0,HLP,,7.912160914465073,0.2714679913534917,-1.0062435558073082,
126,0.4,2,3,1,1.0,HLP,-0.008341296730893455,0.574937181348256,0.27131009090426883,-0.9295245097582154,-0.008973724354038995
147,0.2,2,4,2,0.5,LP,,1.0199124373260502,0.2710553844537124,-5.691971616484707,
210,0.3,2,2,1,1.0,HLP,-0.04161532942971857,3.569438634064646,0.2706363560088472,-1.0229384675984403,-0.040682143401468876
210,0.2,2,4,3,1.0,LP,,1.1322980301661119,0.2689346036494816,-1.362751037006524,
210,0.2,1,2,2,1.0,LP,,0.6004568297274483,0.26873971557749565,-1.0308629519292491,
315,0.2,2,2,2,1.0,HLP,-0.0048530363174896785,0.5469139408153016,0.26759337757194157,-0.9522879966451906,-0.005096185539024339
126,0.2,1,4,1,0.5,LP,,1.0004955876517982,0.26739614955539315,-1.1824552930925467,
147,0.2,1,2,1,0.5,HLP,-0.00809531954478837,0.5534440598824617,0.267267791285414,-0.9410883653559388,-0.00860208227282308
231,0.4,1,3,3,1.0,LP,0.023382615137643725,0.3959771700973598,0.266661342848084,-0.8210465346828381,0.028479037606164666
189,0.2,2,2,1,1.0,HLP,,1.0065607150456337,0.2663873403072742,-1.0124637713033562,
126,0.2,1,3,4,1.0,HLP,-0.06073604132772248,0.6857567127162612,0.2661915539875038,-0.9879643145201573,-0.06147594648418173
126,0.2,1,2,4,1.0,LP,-0.00715778892991914,0.5453056189247812,0.26580339486622434,-0.9571133542004258,-0.007478517459302164
231,0.4,2,4,3,1.0,LP,0.014041354872319278,0.4285463007957221,0.2656184381711739,-0.9228958774159575,0.015214451831374596
147,0.2,1,2,2,0.5,HLP,-0.002732166274116099,0.5299767087687941,0.26561210374380495,-0.9291297172629369,-0.0029405649430357377
231,0.4,1,3,4,1.0,LP,0.025919743088662628,0.3717941050425055,0.26536455775954904,-0.7965126657089396,0.032541532865133595
126,0.2,2,4,1,0.5,LP,,1.4315669011460326,0.2652138828293098,-1.6087155097167687,
168,0.4,2,2,1,1.0,HLP,0.02872087947867996,0.37606204588017034,0.2650755740888168,-0.7630709451279176,0.03763854417739012
231,0.4,2,4,3,1.0,HLP,0.020885412593737884,0.4251969569201973,0.26392515220847873,-0.8276220255305425,0.025235448005808455
147,0.2,2,4,4,0.5,HLP,-0.12054985536394724,0.8111373639983623,0.2636437707318845,-0.9999040901360315,-0.12056141839318518
126,0.2,2,3,2,0.5,HLP,,1.0219777083010952,0.2630550743097028,-2.321932430112188,
231,0.4,1,4,2,1.0,LP,-0.012928777588664953,0.5374947805519507,0.26290454422247495,-0.9334332256217651,-0.013850779288527062
168,0.3,1,2,1,1.0,HLP,-0.020189490103778795,0.6002276862511863,0.26287672762147823,-0.8871219543820179,-0.022758415575278024
126,0.2,2,2,2,0.5,LP,-0.06825694612151778,0.704655437171622,0.2626864559318946,-0.9907833575297565,-0.0688918981155452
189,0.2,2,4,2,0.5,LP,-0.0019684210614551167,2.7698479879490474,0.2623437940115948,-1.7057537398823357,-0.0011539890052305558
231,0.4,2,3,3,1.0,HLP,0.027312080948694195,0.3782252577386822,0.26191588364704393,-0.7751689805326529,0.03523371243509622
147,0.2,0,2,1,1.0,HLP,0.0075774221910476225,0.48935632544724605,0.26161827856800884,-0.8952805073838355,0.008463740837148528
168,0.4,2,4,3,1.0,LP,0.017231995374824338,0.3873655418736255,0.2614242953160518,-0.8972420008576918,0.019205515745308318
315,0.4,1,4,3,1.0,LP,0.01466327410037116,2.5397500046835892,0.2606656206256266,-0.9962983367194974,0.014717754270927311
231,0.4,2,2,3,1.0,HLP,0.032205091718795265,0.3231087909252043,0.26054475452712855,-0.7255072052896958,0.04438976137519646
252,0.2,2,4,2,1.0,LP,,10.779112946923648,0.2596084977236063,-6.150412158817193,
147,0.2,2,2,2,0.5,HLP,-0.07279954601019911,0.6799959030670666,0.25902098296143444,-0.9985964191568276,-0.07290186967791047
168,0.4,2,2,3,1.0,HLP,0.03190834605878412,0.3124020359524469,0.2588220237321981,-0.6858131486963576,0.046526296731752334
189,0.2,2,3,3,1.0,LP,,7.997780305837164,0.2561376524999206,-2.1513446113471204,
168,0.4,2,4,1,1.0,HLP,-0.023057033327040344,0.5748854390923157,0.2554296594831218,-0.9502761197024957,-0.02426350915169671
315,0.2,1,4,3,0.0,LP,,9.890427035829353,0.25520577559263846,-1.2420420506334966,
252,0.2,2,3,3,1.0,LP,,4.499328719002136,0.25371894076757423,-4.604081587925032,
168,0.2,2,3,3,0.5,HLP,-0.13423475289875864,0.8009006102927382,0.25367876947445117,-0.9993466647164715,-0.1343225105342628
168,0.2,1,2,1,1.0,HLP,-0.10927411015312538,0.7689634012743973,0.25348544275094476,-0.9925695591802097,-0.11009214330870458
210,0.2,1,4,1,0.5,HLP,,0.8823826791117555,0.25240786680027394,-1.838581778114809,
189,0.2,2,2,2,1.0,HLP,-0.08597621718395099,1.0176952112553692,0.2523511119479466,-1.2747666879214061,-0.06744466889399273
210,0.2,2,3,3,1.0,LP,,1.0068695857991452,0.25116858842587597,-3.340784028108299,
147,0.2,2,3,4,0.5,HLP,-0.10000840111124609,0.7383864795786981,0.2508701944612751,-0.9996113322630896,-0.10004728626358218
189,0.2,2,4,3,0.0,HLP,,1.0012339285387095,0.25075412105779993,-57.69271082928399,
147,0.2,2,2,3,0.5,HLP,-0.07325670136397466,0.6699806069582743,0.2505611950618139,-0.9979450065647057,-0.07340755340432156
126,0.3,2,3,4,1.0,HLP,-0.12374716880506065,4.434955002374753,0.25036159265492014,-1.000240095099255,-0.12371746484805839
189,0.2,2,4,1,0.5,LP,0.019364379169376722,1.6192218425241534,0.25027006109754985,-1.7015851580186034,0.011380199855483818
147,0.2,1,2,2,1.0,LP,,0.6742939145495984,0.2500780128388537,-1.0138780463510686,
189,0.2,2,4,2,0.0,LP,,10.065519732168047,0.24911139457780765,-59.21066154137929,
210,0.2,1,2,1,1.0,HLP,-0.055209287184904254,0.6319923265551118,0.24787684186547557,-0.972671195180012,-0.05676048335602936
231,0.3,1,3,3,1.0,LP,,2.8267744853802967,0.24757240302001607,-1.0520486970271132,
168,0.2,1,3,3,1.0,LP,,0.8016260688084205,0.24753513392984552,-1.8030783909328507,
189,0.2,1,2,1,1.0,HLP,-0.08549912692941453,0.7026982834031735,0.24731054610945702,-0.9840509911417188,-0.08688485423932804
252,0.3,2,4,4,1.0,LP,-0.0028758820477593483,2.702594097336199,0.24720518385972,-1.0019678836401902,-0.0028702337616961847
294,0.2,2,2,1,0.5,HLP,,1.463781101677237,0.24704753659713458,-1.5791091153389467,
189,0.2,1,4,3,1.0,LP,,0.8427841577948806,0.24662417652622828,-1.5137101930140497,
168,0.4,2,4,3,1.0,HLP,0.018213853674114988,0.3891413923846173,0.24639322601473063,-0.8432869965335414,0.021598641683063753
126,0.2,2,2,1,0.5,HLP,-0.15916748058968355,0.8087970754997162,0.24638988315017657,-0.999664556318915,-0.15922089023120833
147,0.2,2,2,1,1.0,HLP,-0.2980303081557446,1.0597460508640801,0.24581272603951632,-0.9999918880090393,-0.2980327257945223
252,0.2,2,4,3,1.0,LP,,18.555574888887342,0.24561019795633018,-6.543830343552332,
168,0.4,2,3,3,1.0,HLP,0.02291163491011372,0.35788349022612187,0.2455119270514447,-0.8112335873699394,0.02824295648851819
126,0.2,2,2,4,0.5,LP,-0.0585014816137015,0.6485884205780965,0.24481522464355326,-0.9849485633393565,-0.05939546874951404
126,0.2,1,3,2,1.0,LP,,0.855463068310234,0.244571100204353,-1.0077478423112782,
315,0.2,1,3,4,1.0,HLP,0.06714040246591102,25.61281313619117,0.24455607321331166,-1.0069033577264854,0.06668008597916404
147,0.2,2,3,1,1.0,LP,,8.42607779722728,0.24420652342163188,-9.121629425840238,
126,0.2,2,3,2,0.5,LP,,0.9228459527710521,0.24415292202763417,-1.5277818319575935,
168,0.2,2,2,2,0.5,HLP,-0.11346763158995177,0.7428018204642258,0.2433120933822363,-0.9978122004184072,-0.11371642032676288
168,0.2,2,2,1,0.5,HLP,-0.11237958529963132,0.7406180649021326,0.24290395842026724,-0.9980551682715727,-0.11259857057225581
126,0.2,2,2,3,0.5,LP,-0.07684514278841292,0.6906918547578281,0.24175485493094528,-0.9893369756577576,-0.07767337588623197
147,0.2,2,4,3,1.0,HLP,,1.4490934568094556,0.24125486507646096,-26.458923184304947,
273,0.2,2,4,1,1.0,HLP,-0.11497066087782892,52.855903735629774,0.24123597291873053,-1.0054933800048522,-0.11434253388846191
273,0.2,2,2,1,0.5,HLP,,1.3262393666148702,0.24058515184829865,-1.2525776953670178,
147,0.2,1,2,1,1.0,LP,-0.08001147947006426,0.6751231112197964,0.24032439640250905,-0.9920922264047413,-0.08064923536395313
126,0.4,2,3,1,1.0,LP,-0.00596850336199517,0.4975396613211307,0.23991608208050744,-0.9343938384407046,-0.006387567122612104
126,0.2,2,2,2,0.5,HLP,-0.15094927448666318,0.7826018464898064,0.23904930780853406,-0.9995369751718797,-0.15101920012584433
189,0.2,2,2,3,1.0,LP,,1.0714433309807274,0.23750463370193786,-1.695248693716786,
273,0.2,2,4,3,0.5,HLP,,12.829499237449374,0.23720693092667036,-6.927517810181836,
168,0.2,2,2,4,0.5,LP,-0.014407709800883683,0.5045071163979693,0.2353168315262557,-0.9684744339041451,-0.014876706391518115
168,0.2,2,4,1,0.5,LP,,1.2386266914855462,0.23482210918021343,-1.850837787524258,
210,0.2,1,3,2,1.0,HLP,,0.8056462900235146,0.23438536336104218,-1.0060571596392576,
273,0.2,2,3,2,1.0,LP,,3.0987672499500696,0.23361476820516605,-6.043872151049576,
168,0.2,2,4,2,0.5,LP,,0.9412637796062633,0.2333488007145931,-1.60544644440653,
294,0.2,2,3,1,1.0,LP,,3.5403713319738657,0.2327698266256228,-7.076040501557622,
210,0.3,1,4,2,1.0,LP,,8.231784003617951,0.2320022737091246,-2.3933003300327327,
168,0.3,2,2,1,1.0,HLP,-0.05422841154078406,0.6429721777831338,0.23016520875744753,-0.9555783047586189,-0.056749312192141355
126,0.4,2,2,1,1.0,HLP,-0.00047960936409796595,0.46144214742206136,0.22985094980942583,-0.9141192208685069,-0.000524668285218079
294,0.2,1,4,1,1.0,HLP,-0.21911084112258583,6.879360563108228,0.22942510725389934,-1.0366657546160944,-0.21136112594336498
294,0.2,2,4,1,0.0,LP,,0.9557855159114337,0.22923731849858692,-17.14391298686475,
168,0.2,2,4,3,0.5,LP,-0.14657589620635214,0.7916890965280805,0.22897907656340277,-0.9998719692089032,-0.14659466483726183
189,0.2,1,4,1,1.0,LP,,2.4745712857529805,0.2275912387621292,-2.071548401028169,
210,0.2,2,3,2,1.0,HLP,,1.1233370402496365,0.2261018702404565,-1.6797830565939944,
126,0.2,1,4,3,1.0,LP,,1.0370766548465027,0.22579357655035157,-1.171951810014221,
168,0.2,1,2,2,1.0,HLP,,0.7766611799385748,0.22555121708541825,-1.0178354235299916,
126,0.2,2,2,3,0.5,HLP,-0.15403037057551128,0.7712384177594132,0.22529823482238995,-0.9993899295159321,-0.15412439732119168
294,0.2,1,4,2,1.0,LP,,4.78812162983452,0.22524146507204515,-1.7570859627370146,
126,0.2,1,2,2,1.0,LP,,0.6969495591064966,0.22520897540915885,-1.0077478423112782,
294,0.2,2,3,4,1.0,LP,,8.756964954887628,0.22453868594485935,-8.136147515247615,
147,0.2,1,3,4,1.0,HLP,-0.10070562136161088,0.7141597674310426,0.22436307077324283,-0.995955547657717,-0.1011145744390398
189,0.2,2,4,4,0.0,HLP,,0.9873687577160283,0.22427714080410016,-43.52788314336652,
147,0.2,1,3,2,1.0,HLP,,1.0375256184503936,0.22409316284561642,-1.0115715240729675,
210,0.2,2,2,1,1.0,HLP,-0.13038309316842855,0.6907019147532794,0.2227749135262993,-0.9971580404227078,-0.13075469271967913
147,0.2,2,4,1,0.5,HLP,-0.21220594865534348,1.7796368893433137,0.22237802214528585,-20.72536080379857,-0.010238950755272262
315,0.2,2,4,2,1.0,LP,,4.4374313723325285,0.22213743438850433,-1.1607835279536431,
147,0.2,1,4,1,1.0,LP,,2.5192893953869877,0.22137234426729666,-2.424551572618192,
168,0.2,2,3,4,0.5,HLP,-0.19463905899694633,0.9062221351284322,0.22133757718376315,-0.9998678248505308,-0.19466478884450825
147,0.2,2,2,4,0.5,HLP,-0.08291322147520142,0.6463439542001619,0.22116297384928718,-0.9979402370601305,-0.08308435555164964
189,0.2,2,3,1,0.0,LP,,31.561347306859922,0.2199023079267199,-16.011174676714607,
168,0.2,1,4,4,1.0,HLP,,1.1003626150923294,0.21983618839285166,-1.0191988014749649,
147,0.2,2,3,2,0.5,HLP,,0.9452770445922437,0.21841992720001943,-6.409382025493588,
315,0.2,1,4,2,1.0,HLP,-0.018777697272240657,26.83017371919803,0.21781053589667726,-1.042604723653009,-0.01801037041770597
126,0.2,2,2,4,0.5,HLP,-0.14201031935713748,0.732920914705888,0.2177531747961424,-0.9993818917007573,-0.14209815140382723
189,0.2,1,3,3,1.0,LP,,0.7588508083283463,0.21745816297428433,-1.7032459172571772,
294,0.2,2,4,3,0.5,HLP,,23.62749805836357,0.21742838293869696,-15.018470674233312,
168,0.2,2,3,2,0.5,LP,,0.7536116765941773,0.21684125476779317,-1.4024129316746006,
273,0.2,2,4,2,0.5,HLP,,25.154567521335853,0.21609083875694005,-7.494459111523394,
294,0.2,2,3,2,1.0,LP,,13.416577806170652,0.21572968876882123,-11.506328527582912,
189,0.2,2,3,4,1.0,LP,,3.056826900502732,0.21563537747308026,-2.426880837514178,
147,0.2,1,2,4,1.0,HLP,-0.04802553348463634,0.5848445174434154,0.21547185838305496,-0.9688786678070894,-0.049568160679329315
189,0.2,1,4,1,1.0,HLP,,9.491220665175172,0.21544194139564637,-2.071548401028169,
168,0.2,2,3,4,0.5,LP,-0.06626417260148376,0.6199337547025434,0.21541161512741544,-0.9965952144794457,-0.06649055869297517
147,0.2,2,3,3,1.0,LP,,303.3657623546678,0.2130680354773161,-10.357480543196246,
273,0.2,2,3,4,1.0,LP,,2.5569556640158497,0.21238444213731525,-4.974321691210135,
189,0.2,2,4,3,1.0,LP,,1.683971753494816,0.21072809513184926,-2.529014273480615,
126,0.2,2,2,1,1.0,HLP,,1.0737555871857218,0.2101940941887767,-1.0005859560646095,
210,0.3,1,3,4,1.0,LP,,8.536075408567054,0.20952791871570747,-1.1248585564389368,
315,0.2,1,4,2,0.5,LP,,122.89875407344175,0.2084909781175497,-1.7950092345567474,
126,0.4,2,2,1,1.0,LP,0.0019847534942876166,0.4003433059397365,0.20793293284657197,-0.9141192208685069,0.0021712195181738956
210,0.2,1,4,3,1.0,LP,,0.7624109736884465,0.20723659942437908,-1.5974491206517816,
147,0.2,2,4,2,1.0,HLP,,10.285113065084255,0.20713333499268136,-59.10034118681039,
231,0.3,2,3,1,1.0,LP,,4.755312656601037,0.20576726493426079,-2.3069557397610216,
210,0.3,1,3,2,1.0,LP,,12.362544559600785,0.20514737233284763,-1.130124414471661,
147,0.2,1,4,4,1.0,HLP,-0.16494218491551282,0.8114588864952345,0.20465297566374394,-0.9995641840856936,-0.16501410068667705
252,0.3,1,4,1,1.0,HLP,,4.468830692935681,0.20318368982161658,-1.0072168037340943,
273,0.2,2,4,3,1.0,LP,,1552.3147642170688,0.20310553594878258,-6.582073349467353,
168,0.2,2,2,3,0.5,HLP,-0.10478646391592283,0.6600223629568926,0.20143167221511468,-0.9960601444093292,-0.10520094042921671
126,0.2,1,2,4,1.0,HLP,-0.0636431253596762,0.5929733752053445,0.2012777338340423,-0.9849262115509951,-0.06461715061827354
231,0.3,2,4,4,0.5,LP,-0.0159956343718749,35.96860431354422,0.2012001437086242,-1.0488967207554631,-0.01524996127393183
147,0.2,1,4,3,1.0,LP,,0.8933617037163473,0.2008421858810794,-1.3902104462868285,
231,0.3,1,4,3,1.0,LP,,95.61842288143359,0.19924286488088697,-1.883459376956002,
252,0.2,2,3,2,1.0,LP,,2.621848510223682,0.19914982983758897,-5.454613643067396,
189,0.2,1,2,2,1.0,HLP,,0.7083235826402359,0.1990787137882255,-1.0157064488255532,
